open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1577103420000,7551.66713067,7551.66713067,7547.53081488,7548.42555172,0,1577103479999,0,60,0,0,0
1577103480000,7548.11134120,7548.43765699,7546.52555172,7546.92028857,0,1577103539999,0,60,0,0,0
1577103540000,7547.00765699,7547.08502541,7543.64292015,7547.05344646,0,1577103599999,0,60,0,0,0
1577103600000,7547.00765699,7548.28870962,7546.86555172,7547.73607804,0,1577103659999,0,60,0,0,0
1577103660000,7547.74186751,7547.76818330,7544.53526316,7545.35000000,0,1577103719999,0,60,0,0,0
1577103720000,7545.19631579,7545.31315789,7543.32000000,7543.73421053,0,1577103779999,0,60,0,0,0
1577103780000,7543.37473684,7544.36421053,7539.05789474,7539.05789474,0,1577103839999,0,60,0,0,0
1577103840000,7539.33631579,7541.91416754,7536.01736842,7541.01364123,0,1577103899999,0,60,0,0,0
1577103900000,7540.89995702,7544.40574649,7540.30206228,7544.40574649,0,1577103959999,0,60,0,0,0
1577103960000,7544.45837807,7544.82890439,7541.80311491,7543.08153597,0,1577104019999,0,60,0,0,0
1577104020000,7543.16837807,7546.04734450,7543.12627281,7546.04734450,0,1577104079999,0,60,0,0,0
1577104080000,7546.05523923,7549.33681818,7545.02892344,7548.63944976,0,1577104139999,0,60,0,0,0
1577104140000,7549.41629186,7551.70523923,7548.97418660,7551.03155502,0,1577104199999,0,60,0,0,0
1577104200000,7550.99629186,7552.12130328,7549.12366029,7551.44235591,0,1577104259999,0,60,0,0,0
1577104260000,7551.44235591,7551.44235591,7547.28288222,7548.44393486,0,1577104319999,0,60,0,0,0
1577104320000,7548.33025065,7552.84262505,7547.66182959,7552.69525663,0,1577104379999,0,60,0,0,0
1577104380000,7552.70736189,7553.64736189,7552.25946715,7553.05104610,0,1577104439999,0,60,0,0,0
1577104440000,7553.15473031,7554.30037786,7553.15473031,7553.40002565,0,1577104499999,0,60,0,0,0
1577104500000,7553.25949934,7554.10265723,7553.25949934,7553.70686776,0,1577104559999,0,60,0,0,0
1577104560000,7553.75528881,7553.76581513,7548.07423618,7548.07423618,0,1577104619999,0,60,0,0,0
1577104620000,7548.86949934,7551.89426125,7548.85213092,7551.69426125,0,1577104679999,0,60,0,0,0
1577104680000,7551.86794546,7552.27459007,7550.42722165,7550.44827428,0,1577104739999,0,60,0,0,0
1577104740000,7550.41669533,7550.89037954,7543.55880060,7545.03985323,0,1577104799999,0,60,0,0,0
1577104800000,7545.15880060,7551.40616902,7543.95353744,7549.43248481,0,1577104859999,0,60,0,0,0
1577104860000,7548.31932691,7548.52846126,7547.77056652,7547.77056652,0,1577104919999,0,60,0,0,0
1577104920000,7547.77056652,7549.30004020,7547.25688231,7549.30004020,0,1577104979999,0,60,0,0,0
1577104980000,7549.34898757,7551.62793494,7549.34898757,7550.59178703,0,1577105039999,0,60,0,0,0
1577105040000,7550.58915545,7551.59810282,7550.58915545,7551.37547124,0,1577105099999,0,60,0,0,0
1577105100000,7551.42968176,7551.47178703,7549.31599755,7549.53020808,0,1577105159999,0,60,0,0,0
1577105160000,7549.53020808,7550.64810282,7549.50915545,7550.58336597,0,1577105219999,0,60,0,0,0
1577105220000,7550.60231334,7550.62705019,7548.78126071,7548.85494492,0,1577105279999,0,60,0,0,0
1577105280000,7548.69968176,7548.88126071,7547.87652387,7548.66494492,0,1577105339999,0,60,0,0,0
1577105340000,7548.77705019,7549.01336597,7547.36968176,7547.48073440,0,1577105399999,0,60,0,0,0
1577105400000,7547.48073440,7547.72810282,7545.20494492,7545.20494492,0,1577105459999,0,60,0,0,0
1577105460000,7545.10652387,7550.24968176,7544.76441861,7550.23389229,0,1577105519999,0,60,0,0,0
1577105520000,7550.14073440,7557.00588326,7550.11968176,7556.00377800,0,1577105579999,0,60,0,0,0
1577105580000,7557.08483063,7557.86430431,7555.92167273,7557.68009379,0,1577105639999,0,60,0,0,0
1577105640000,7557.86851484,7560.34904116,7555.60588326,7555.60588326,0,1577105699999,0,60,0,0,0
1577105700000,7555.49219905,7558.33588326,7555.13483063,7557.60956747,0,1577105759999,0,60,0,0,0
1577105760000,7557.61640958,7558.27956747,7556.77325168,7556.77325168,0,1577105819999,0,60,0,0,0
1577105820000,7557.06535694,7561.46746221,7556.70956747,7561.46746221,0,1577105879999,0,60,0,0,0
1577105880000,7561.24956747,7565.10805299,7560.88956747,7565.00805299,0,1577105939999,0,60,0,0,0
1577105940000,7565.03489509,7565.25226351,7561.35145639,7562.48303534,0,1577105999999,0,60,0,0,0
1577106000000,7562.31671955,7562.31671955,7558.71619324,7558.71619324,0,1577106059999,0,60,0,0,0
1577106060000,7558.73829850,7558.73829850,7556.22134632,7557.95608316,0,1577106119999,0,60,0,0,0
1577106120000,7558.23608316,7559.10608316,7557.81503053,7558.93608316,0,1577106179999,0,60,0,0,0
1577106180000,7559.40082000,7563.20082007,7558.82187263,7559.87029376,0,1577106239999,0,60,0,0,0
1577106240000,7559.77503060,7563.07082007,7559.33608323,7561.87608323,0,1577106299999,0,60,0,0,0
1577106300000,7561.72608323,7563.39187271,7560.91555692,7563.24976744,0,1577106359999,0,60,0,0,0
1577106360000,7563.39187271,7567.53660955,7563.36555692,7567.53660955,0,1577106419999,0,60,0,0,0
1577106420000,7567.14292534,7574.91198271,7567.05292534,7574.91198271,0,1577106479999,0,60,0,0,0
1577106480000,7575.70461429,7581.92198271,7575.37829850,7578.96191028,0,1577106539999,0,60,0,0,0
1577106540000,7578.84243660,7585.22454186,7578.34191028,7584.54612081,0,1577106599999,0,60,0,0,0
1577106600000,7584.49191028,7587.74421053,7580.61631579,7581.24842105,0,1577106659999,0,60,0,0,0
1577106660000,7581.24684211,7584.77631579,7581.24684211,7584.14894737,0,1577106719999,0,60,0,0,0
1577106720000,7583.27684211,7583.27684211,7578.49263158,7580.16794136,0,1577106779999,0,60,0,0,0
1577106780000,7579.46162557,7580.05109926,7577.51631579,7577.69215188,0,1577106839999,0,60,0,0,0
1577106840000,7577.61530978,7583.68794136,7577.61320452,7583.60684211,0,1577106899999,0,60,0,0,0
1577106900000,7583.67000000,7583.67000000,7580.20000000,7581.17583610,0,1577106959999,0,60,0,0,0
1577106960000,7581.17741505,7581.52478347,7577.02057294,7577.38373083,0,1577107019999,0,60,0,0,0
1577107020000,7577.01373083,7577.01373083,7572.51267820,7572.54425715,0,1577107079999,0,60,0,0,0
1577107080000,7572.54267820,7572.54267820,7570.98846767,7571.89004662,0,1577107139999,0,60,0,0,0
1577107140000,7571.90583609,7575.83425715,7571.90583609,7575.19583609,0,1577107199999,0,60,0,0,0
1577107200000,7575.30478346,7575.69636241,7571.38320451,7573.24583609,0,1577107259999,0,60,0,0,0
1577107260000,7573.22057294,7574.98320451,7573.22057294,7573.57267820,0,1577107319999,0,60,0,0,0
1577107320000,7573.57109925,7573.67109925,7571.81478346,7572.20631579,0,1577107379999,0,60,0,0,0
1577107380000,7572.20473684,7572.75736842,7571.80526316,7572.67684211,0,1577107439999,0,60,0,0,0
1577107440000,7572.72894737,7576.72578947,7572.72368421,7576.72578947,0,1577107499999,0,60,0,0,0
1577107500000,7576.95578947,7577.87963164,7576.70842105,7577.86910532,0,1577107559999,0,60,0,0,0
1577107560000,7578.06331585,7579.54752637,7577.75121058,7579.37384216,0,1577107619999,0,60,0,0,0
1577107620000,7579.15068427,7582.25894737,7579.15068427,7581.26842105,0,1577107679999,0,60,0,0,0
1577107680000,7581.34578947,7584.60894737,7581.23526316,7584.36684210,0,1577107739999,0,60,0,0,0
1577107740000,7584.57368421,7587.66263158,7584.57368421,7587.37842105,0,1577107799999,0,60,0,0,0
1577107800000,7587.08421052,7587.76842105,7581.57421052,7581.77947368,0,1577107859999,0,60,0,0,0
1577107860000,7581.73421052,7582.50210526,7580.52631579,7581.43157895,0,1577107919999,0,60,0,0,0
1577107920000,7581.49315789,7581.58000000,7578.61052631,7578.80000000,0,1577107979999,0,60,0,0,0
1577107980000,7578.84421052,7579.49139082,7577.53586203,7579.19139082,0,1577108039999,0,60,0,0,0
1577108040000,7579.80139082,7582.85139082,7579.80139082,7581.59402240,0,1577108099999,0,60,0,0,0
1577108100000,7581.42244345,7581.42244345,7575.59086450,7576.02770661,0,1577108159999,0,60,0,0,0
1577108160000,7575.92770661,7575.92770661,7572.11823292,7572.11823292,0,1577108219999,0,60,0,0,0
1577108220000,7572.01665398,7574.25507503,7571.86402240,7572.53770661,0,1577108279999,0,60,0,0,0
1577108280000,7572.53928556,7574.48928556,7572.53928556,7574.47875924,0,1577108339999,0,60,0,0,0
1577108340000,7574.09981187,7574.57612766,7571.02560135,7571.02560135,0,1577108399999,0,60,0,0,0
1577108400000,7570.94665398,7572.73823292,7570.85191714,7572.70612766,0,1577108459999,0,60,0,0,0
1577108460000,7572.70612766,7574.80770661,7572.70612766,7574.28033819,0,1577108519999,0,60,0,0,0
1577108520000,7574.28033819,7578.99191714,7574.28033819,7577.42665398,0,1577108579999,0,60,0,0,0
1577108580000,7576.96875924,7581.10086450,7576.83191714,7579.94665398,0,1577108639999,0,60,0,0,0
1577108640000,7579.77665398,7579.85560135,7578.85875924,7579.06244345,0,1577108699999,0,60,0,0,0
1577108700000,7579.48560135,7579.50665398,7578.40086450,7578.41665398,0,1577108759999,0,60,0,0,0
1577108760000,7578.42507503,7582.95323046,7578.41981187,7582.88480940,0,1577108819999,0,60,0,0,0
1577108820000,7582.77428309,7587.21631579,7582.03744098,7586.27789474,0,1577108879999,0,60,0,0,0
1577108880000,7586.15631579,7586.27842105,7583.87736842,7585.49315789,0,1577108939999,0,60,0,0,0
1577108940000,7585.44947368,7588.19473684,7584.96315789,7588.19473684,0,1577108999999,0,60,0,0,0
1577109000000,7588.51631579,7592.15105263,7586.66052632,7586.73842105,0,1577109059999,0,60,0,0,0
1577109060000,7586.37368421,7586.37368421,7581.62263158,7584.58368421,0,1577109119999,0,60,0,0,0
1577109120000,7584.56473684,7584.78052632,7581.83473684,7582.27157895,0,1577109179999,0,60,0,0,0
1577109180000,7581.56473684,7581.97157895,7580.72000000,7581.92947368,0,1577109239999,0,60,0,0,0
1577109240000,7581.84894737,7584.48684211,7581.54210526,7584.48684211,0,1577109299999,0,60,0,0,0
1577109300000,7585.43631579,7587.46684211,7577.60768258,7577.66557732,0,1577109359999,0,60,0,0,0
1577109360000,7577.07768258,7577.96241942,7575.93241942,7576.19084047,0,1577109419999,0,60,0,0,0
1577109420000,7577.17347205,7577.62189311,7574.59866256,7574.59866256,0,1577109479999,0,60,0,0,0
1577109480000,7567.81445203,7567.81445203,7513.98692477,7518.15711830,0,1577109539999,0,60,0,0,0
1577109540000,7518.92396041,7536.65364336,7517.12282791,7517.82007520,0,1577109599999,0,60,0,0,0
1577109600000,7520.21481205,7520.21481205,7486.96368421,7495.34315789,0,1577109659999,0,60,0,0,0
1577109660000,7494.17473684,7505.81315789,7489.66526316,7504.63105263,0,1577109719999,0,60,0,0,0
1577109720000,7504.94105263,7513.53157891,7503.28315789,7513.08157891,0,1577109779999,0,60,0,0,0
1577109780000,7515.09789470,7517.69095360,7509.23297629,7509.23297629,0,1577109839999,0,60,0,0,0
1577109840000,7511.43402892,7517.78455524,7509.86034471,7517.67402892,0,1577109899999,0,60,0,0,0
1577109900000,7518.57244997,7526.36297629,7517.99087103,7524.42560787,0,1577109959999,0,60,0,0,0
1577109960000,7525.29981840,7528.56823945,7524.39455524,7526.55613419,0,1577110019999,0,60,0,0,0
1577110020000,7526.47297629,7526.51348035,7522.83244997,7526.51348035,0,1577110079999,0,60,0,0,0
1577110080000,7526.69979614,7527.40663824,7523.67084878,7523.73453299,0,1577110139999,0,60,0,0,0
1577110140000,7523.50874352,7525.47453299,7523.48242773,7524.39084878,0,1577110199999,0,60,0,0,0
1577110200000,7524.18137510,7524.20769089,7514.87716457,7515.86335362,0,1577110259999,0,60,0,0,0
1577110260000,7515.81545888,7515.81545888,7508.39440626,7511.05386157,0,1577110319999,0,60,0,0,0
1577110320000,7510.89280894,7522.41124728,7510.63386157,7520.27440518,0,1577110379999,0,60,0,0,0
1577110380000,7518.99072097,7521.19808939,7517.23493149,7517.23493149,0,1577110439999,0,60,0,0,0
1577110440000,7517.09966834,7518.77598413,7512.37387886,7518.77598413,0,1577110499999,0,60,0,0,0
1577110500000,7519.47072097,7523.83493149,7517.89282623,7522.95598413,0,1577110559999,0,60,0,0,0
1577110560000,7523.13756307,7529.98440518,7523.13756307,7528.36545781,0,1577110619999,0,59,0,0,0
1577110620000,7528.98808939,7528.98808939,7521.37500938,7521.62764096,0,1577110679999,0,60,0,0,0
1577110680000,7521.52553570,7529.41343043,7521.52553570,7525.69395675,0,1577110739999,0,60,0,0,0
1577110740000,7526.18237780,7526.21921991,7519.38655561,7519.38655561,0,1577110799999,0,60,0,0,0
1577110800000,7519.36550297,7523.30181876,7517.78287140,7523.30181876,0,1577110859999,0,60,0,0,0
1577110860000,7523.88550297,7524.86550297,7523.22287140,7523.86414620,0,1577110919999,0,60,0,0,0
1577110920000,7523.34467251,7525.31677778,7523.34467251,7524.17467251,0,1577110979999,0,60,0,0,0
1577110980000,7523.99783041,7527.22309357,7523.38204093,7526.40625146,0,1577111039999,0,60,0,0,0
1577111040000,7526.99151462,7531.94783041,7526.37046199,7531.68467251,0,1577111099999,0,60,0,0,0
1577111100000,7532.01835672,7533.35098830,7526.06414620,7526.75572515,0,1577111159999,0,60,0,0,0
1577111160000,7526.39098830,7529.59964503,7525.86783041,7529.56280292,0,1577111219999,0,60,0,0,0
1577111220000,7529.53438187,7534.28648713,7529.50280292,7532.09385555,0,1577111279999,0,60,0,0,0
1577111280000,7531.90596082,7537.19950618,7531.64280292,7536.92582197,0,1577111339999,0,60,0,0,0
1577111340000,7537.32582197,7539.89055881,7535.97003249,7536.53845355,0,1577111399999,0,60,0,0,0
1577111400000,7536.77792723,7536.98161144,7535.65055881,7535.66634828,0,1577111459999,0,60,0,0,0
1577111460000,7535.66634828,7548.67897986,7535.66634828,7548.67897986,0,1577111519999,0,60,0,0,0
1577111520000,7548.91792723,7549.26424302,7542.05371670,7547.83792723,0,1577111579999,0,60,0,0,0
1577111580000,7547.79950618,7559.08933743,7547.79950618,7559.08933743,0,1577111639999,0,60,0,0,0
1577111640000,7559.59407427,7559.76249532,7551.59565322,7551.89144269,0,1577111699999,0,60,0,0,0
1577111700000,7551.85039006,7557.60031153,7551.38196901,7557.35294311,0,1577111759999,0,60,0,0,0
1577111760000,7557.40399574,7557.40399574,7551.36820627,7552.16873259,0,1577111819999,0,60,0,0,0
1577111820000,7551.31820627,7554.93075102,7549.28031153,7554.90969839,0,1577111879999,0,60,0,0,0
1577111880000,7554.75232997,7555.02548787,7553.19601418,7553.72759313,0,1577111939999,0,60,0,0,0
1577111940000,7553.75601418,7553.75601418,7548.23022471,7550.91884131,0,1577111999999,0,60,0,0,0
1577112000000,7551.09094657,7551.56305183,7546.10726236,7548.72199920,0,1577112059999,0,60,0,0,0
1577112060000,7549.08936762,7549.08936762,7545.40252552,7545.74989394,0,1577112119999,0,60,0,0,0
1577112120000,7546.07884131,7555.17463078,7546.07884131,7551.79515709,0,1577112179999,0,60,0,0,0
1577112180000,7551.79515709,7561.92884131,7551.79515709,7558.19210526,0,1577112239999,0,60,0,0,0
1577112240000,7558.06789474,7563.73368421,7557.53789474,7563.05473684,0,1577112299999,0,60,0,0,0
1577112300000,7563.75631579,7566.11947368,7559.78894737,7562.76105263,0,1577112359999,0,60,0,0,0
1577112360000,7563.33210526,7574.57368421,7563.33210526,7566.81000000,0,1577112419999,0,60,0,0,0
1577112420000,7566.67052631,7569.25842105,7563.33000000,7566.06473684,0,1577112479999,0,60,0,0,0
1577112480000,7566.39315789,7573.72052631,7566.39315789,7570.39473684,0,1577112539999,0,60,0,0,0
1577112540000,7569.31894737,7570.44526316,7565.75851913,7565.81115070,0,1577112599999,0,60,0,0,0
1577112600000,7566.14115070,7579.19957176,7565.75378228,7576.91009807,0,1577112659999,0,60,0,0,0
1577112660000,7573.94272965,7574.70062439,7569.33272965,7572.05641386,0,1577112719999,0,60,0,0,0
1577112720000,7572.08167702,7573.69746649,7570.86368421,7571.69842105,0,1577112779999,0,60,0,0,0
1577112780000,7572.77315789,7572.95684210,7565.54000000,7565.54000000,0,1577112839999,0,60,0,0,0
1577112840000,7565.79421053,7567.87421053,7565.57842105,7567.87421053,0,1577112899999,0,60,0,0,0
1577112900000,7567.51736842,7568.32473684,7565.49789474,7565.50315790,0,1577112959999,0,60,0,0,0
1577112960000,7565.45842105,7565.45842105,7558.87000000,7559.75947369,0,1577113019999,0,60,0,0,0
1577113020000,7559.01526316,7564.78243315,7558.88894737,7564.44559105,0,1577113079999,0,60,0,0,0
1577113080000,7565.18243315,7572.17085421,7565.11927526,7571.85138052,0,1577113139999,0,60,0,0,0
1577113140000,7571.86506473,7576.86295947,7567.75611736,7575.67874894,0,1577113199999,0,60,0,0,0
1577113200000,7574.94401210,7575.20717000,7566.23401210,7566.59190684,0,1577113259999,0,60,0,0,0
1577113260000,7566.27348579,7572.02364643,7565.64664368,7571.43943590,0,1577113319999,0,60,0,0,0
1577113320000,7571.48996222,7571.48996222,7564.92259379,7568.34469906,0,1577113379999,0,60,0,0,0
1577113380000,7568.40469906,7569.47733064,7566.41048853,7569.45101485,0,1577113439999,0,60,0,0,0
1577113440000,7570.44154116,7578.15848545,7570.44154116,7577.36111703,0,1577113499999,0,60,0,0,0
1577113500000,7578.84427493,7581.45508399,7575.02901177,7581.45508399,0,1577113559999,0,60,0,0,0
1577113560000,7581.88403136,7583.02192610,7570.79771557,7570.88192610,0,1577113619999,0,60,0,0,0
1577113620000,7570.99929452,7573.24297873,7570.48403136,7571.44955367,0,1577113679999,0,60,0,0,0
1577113680000,7571.46218524,7577.17165893,7571.46218524,7576.64534314,0,1577113739999,0,60,0,0,0
1577113740000,7576.68955367,7576.68955367,7565.12639577,7565.12639577,0,1577113799999,0,60,0,0,0
1577113800000,7564.04902735,7565.40639577,7562.40955367,7563.54429051,0,1577113859999,0,60,0,0,0
1577113860000,7563.60481682,7566.86323788,7563.60481682,7566.42639577,0,1577113919999,0,60,0,0,0
1577113920000,7566.17060630,7569.77481682,7566.07586945,7568.95323788,0,1577113979999,0,60,0,0,0
1577113980000,7568.35271156,7568.35271156,7563.66902735,7564.32744840,0,1577114039999,0,60,0,0,0
1577114040000,7564.42586945,7566.15955367,7563.56352674,7564.98984253,0,1577114099999,0,60,0,0,0
1577114100000,7565.04773727,7570.15457937,7565.04773727,7569.59878990,0,1577114159999,0,60,0,0,0
1577114160000,7569.64194780,7569.66773727,7561.78036885,7561.79089516,0,1577114219999,0,60,0,0,0
1577114220000,7561.70878990,7567.75803490,7561.49487701,7566.75803490,0,1577114279999,0,60,0,0,0
1577114280000,7566.93014017,7567.80908753,7561.61238956,7561.61238956,0,1577114339999,0,60,0,0,0
1577114340000,7561.39765272,7561.78449482,7554.61052631,7560.95526316,0,1577114399999,0,60,0,0,0
1577114400000,7559.98052631,7560.18052631,7553.77736842,7553.77736842,0,1577114459999,0,60,0,0,0
1577114460000,7553.75210526,7558.66315789,7551.28421052,7555.60789474,0,1577114519999,0,60,0,0,0
1577114520000,7555.89473684,7560.91052631,7553.74105263,7560.60526316,0,1577114579999,0,60,0,0,0
1577114580000,7561.89473684,7564.76052631,7561.59105263,7564.32157895,0,1577114639999,0,60,0,0,0
1577114640000,7564.26473684,7567.83526316,7563.60842105,7567.16157895,0,1577114699999,0,60,0,0,0
1577114700000,7567.23210526,7568.33736842,7564.20578947,7567.58473684,0,1577114759999,0,60,0,0,0
1577114760000,7568.24263158,7573.51157895,7566.91631579,7569.27226100,0,1577114819999,0,60,0,0,0
1577114820000,7569.00383995,7569.31436627,7565.44805048,7565.55857679,0,1577114879999,0,60,0,0,0
1577114880000,7565.55857679,7565.91120837,7563.64015574,7565.87962942,0,1577114939999,0,60,0,0,0
1577114940000,7565.79015574,7565.91857679,7563.13383995,7564.79332618,0,1577114999999,0,60,0,0,0
1577115000000,7564.54437881,7565.09174723,7561.20332618,7561.64543144,0,1577115059999,0,60,0,0,0
1577115060000,7561.80332618,7563.41227355,7561.25753671,7563.02806302,0,1577115119999,0,60,0,0,0
1577115120000,7563.02806302,7570.25806302,7563.02806302,7570.17069460,0,1577115179999,0,60,0,0,0
1577115180000,7570.17227355,7592.29182045,7570.11964197,7592.29182045,0,1577115239999,0,60,0,0,0
1577115240000,7597.74497835,7602.58708361,7586.77058281,7599.47216175,0,1577115299999,0,60,0,0,0
1577115300000,7599.67110912,7600.15531965,7586.01318074,7588.88475969,0,1577115359999,0,60,0,0,0
1577115360000,7588.67633864,7589.23160179,7583.18739127,7583.18739127,0,1577115419999,0,60,0,0,0
1577115420000,7583.60633864,7587.60160179,7583.37528600,7586.94423337,0,1577115479999,0,60,0,0,0
1577115480000,7586.46212811,7590.59528600,7585.19528600,7589.90581232,0,1577115539999,0,60,0,0,0
1577115540000,7589.97633864,7589.97633864,7582.88581232,7586.98739127,0,1577115599999,0,60,0,0,0
1577115600000,7587.26423337,7587.26423337,7581.97581232,7582.37265443,0,1577115659999,0,60,0,0,0
1577115660000,7582.14107548,7586.05002285,7579.02791758,7579.02791758,0,1577115719999,0,60,0,0,0
1577115720000,7578.49949653,7583.70739127,7576.77107548,7579.69633864,0,1577115779999,0,60,0,0,0
1577115780000,7579.29370706,7582.02318074,7578.03739127,7578.03739127,0,1577115839999,0,60,0,0,0
1577115840000,7578.16897021,7583.58370706,7578.01633864,7583.58370706,0,1577115899999,0,60,0,0,0
1577115900000,7584.41423337,7585.79377467,7581.11377467,7584.93166941,0,1577115959999,0,60,0,0,0
1577115960000,7584.37061677,7585.18061677,7578.99114309,7578.99114309,0,1577116019999,0,60,0,0,0
1577116020000,7579.00640625,7579.88219572,7576.94061677,7578.98587993,0,1577116079999,0,60,0,0,0
1577116080000,7579.16851151,7579.16851151,7570.96405553,7570.96405553,0,1577116139999,0,60,0,0,0
1577116140000,7570.81984500,7579.67089763,7570.30247658,7575.20984500,0,1577116199999,0,60,0,0,0
1577116200000,7575.08826605,7579.19963230,7574.33752704,7576.27384283,0,1577116259999,0,60,0,0,0
1577116260000,7575.73700072,7577.75868894,7575.35805336,7576.65609358,0,1577116319999,0,60,0,0,0
1577116320000,7576.65451463,7576.65977779,7568.46609358,7568.91135674,0,1577116379999,0,60,0,0,0
